inspect_model_name,accuracy,stderr,total_tokens,input_tokens,output_tokens,task,dataset_samples,completed_samples,run_id,created,start_time,end_time,filename,estimated_cost,epoch_model_name,biggest_in_class,cost_per_M_tokens,input_cost_per_M_tokens,output_cost_per_M_tokens,cost_source,api_source,last_updated
google/gemini-1.5-pro,0.46296296296296297,0.04820403072760628,242971,213732,29239,benchmarks/lab_bench,108,108,2dHDSRr5kiyzX5F7MtJxbT,2024-10-01T21:44:15-04:00,2024-10-01T21:44:15-04:00,2024-10-01T21:45:19-04:00,2024-10-01T21-44-15-04-00_benchmarks-lab-bench_TKCnQ9QkmY5PRAajkf8tpx.json,1.06,Gemini 1.5 Pro,1,,$3.50,$10.50,https://ai.google.dev/pricing,https://ai.google.dev/gemini-api/docs/models/gemini,2024-09-03
google/gemini-1.5-pro,0.4351851851851852,0.04792898170907059,243327,213732,29595,benchmarks/lab_bench,108,108,599W8LjntQPMyqFy5fCVPs,2024-10-01T21:45:20-04:00,2024-10-01T21:45:20-04:00,2024-10-01T21:46:27-04:00,2024-10-01T21-45-20-04-00_benchmarks-lab-bench_JaMKHsBrQLv3oqG7SNRDFK.json,1.06,Gemini 1.5 Pro,1,,$3.50,$10.50,https://ai.google.dev/pricing,https://ai.google.dev/gemini-api/docs/models/gemini,2024-09-03
google/gemini-1.5-pro,0.46296296296296297,0.04820403072760628,243390,213732,29658,benchmarks/lab_bench,108,108,jR3xSvSnhmoyDevyE6cKAz,2024-10-01T21:46:28-04:00,2024-10-01T21:46:28-04:00,2024-10-01T21:47:35-04:00,2024-10-01T21-46-28-04-00_benchmarks-lab-bench_YquyLywarVCntmjr5D5Dkd.json,1.06,Gemini 1.5 Pro,1,,$3.50,$10.50,https://ai.google.dev/pricing,https://ai.google.dev/gemini-api/docs/models/gemini,2024-09-03
google/gemini-1.5-pro,0.3888888888888889,0.04712821257426773,242658,213732,28926,benchmarks/lab_bench,108,108,HE7nNr28YyfNkiMPmbjsar,2024-10-01T21:47:35-04:00,2024-10-01T21:47:35-04:00,2024-10-01T21:48:39-04:00,2024-10-01T21-47-35-04-00_benchmarks-lab-bench_cm5PWRmFyMa8owxUR55DVm.json,1.05,Gemini 1.5 Pro,1,,$3.50,$10.50,https://ai.google.dev/pricing,https://ai.google.dev/gemini-api/docs/models/gemini,2024-09-03
google/gemini-1.5-pro,0.3888888888888889,0.04712821257426773,243062,213732,29330,benchmarks/lab_bench,108,108,bqN3VU6gA5PRKLJQKvhH5q,2024-10-01T21:49:49-04:00,2024-10-01T21:49:49-04:00,2024-10-01T21:50:53-04:00,2024-10-01T21-49-49-04-00_benchmarks-lab-bench_UFo2UWGKz4cZbSYPAyCrvK.json,1.06,Gemini 1.5 Pro,1,,$3.50,$10.50,https://ai.google.dev/pricing,https://ai.google.dev/gemini-api/docs/models/gemini,2024-09-03
google/gemini-1.5-pro,0.4166666666666667,0.04766075165356461,242593,213732,28861,benchmarks/lab_bench,108,108,5jjYs3mH9Aic22PtMJheqS,2024-10-01T21:54:10-04:00,2024-10-01T21:54:10-04:00,2024-10-01T21:55:12-04:00,2024-10-01T21-54-10-04-00_benchmarks-lab-bench_7NizAk2fFv5Un3UigsrwYq.json,1.05,Gemini 1.5 Pro,1,,$3.50,$10.50,https://ai.google.dev/pricing,https://ai.google.dev/gemini-api/docs/models/gemini,2024-09-03
google/gemini-1.5-pro,0.4722222222222222,0.04826217294139894,242630,213733,28897,benchmarks/lab_bench,108,108,6B4XBJmGxz5KmEYcCQL3TS,2024-10-01T21:48:40-04:00,2024-10-01T21:48:40-04:00,2024-10-01T21:49:48-04:00,2024-10-01T21-48-40-04-00_benchmarks-lab-bench_3puoQReHTzmXyQHwZdAWjX.json,1.05,Gemini 1.5 Pro,1,,$3.50,$10.50,https://ai.google.dev/pricing,https://ai.google.dev/gemini-api/docs/models/gemini,2024-09-03
google/gemini-1.5-pro,0.4444444444444444,0.04803752235190188,242568,213732,28836,benchmarks/lab_bench,108,108,gqRSfHd8W9pyYgStMakwun,2024-10-01T21:52:01-04:00,2024-10-01T21:52:01-04:00,2024-10-01T21:53:04-04:00,2024-10-01T21-52-01-04-00_benchmarks-lab-bench_ALvNV6ZieNSvQdWKtEzzof.json,1.05,Gemini 1.5 Pro,1,,$3.50,$10.50,https://ai.google.dev/pricing,https://ai.google.dev/gemini-api/docs/models/gemini,2024-09-03
anthropic/claude-3-5-sonnet-20240620,0.5833333333333334,0.04766075165356461,275116,236257,38859,benchmarks/lab_bench,108,108,NBwRpchWyxiLruQ93UgNVj,2024-09-26T10:19:20-04:00,2024-09-26T10:19:20-04:00,2024-09-26T10:25:10-04:00,2024-09-26T10-19-20-04-00_benchmarks-lab-bench_NNttBqxCD4idVzqNvk4Fod.json,1.29,Claude 3.5 Sonnet,1,,$3.00,$15.00,https://www.anthropic.com/pricing#anthropic-api,"https://docs.anthropic.com/en/docs/about-claude/models, https://github.com/anthropics/anthropic-sdk-python/blob/9255609357e71e1f34e71750370e548bb31b6eb6/src/anthropic/types/model.py#L13",2024-09-03
anthropic/claude-3-5-sonnet-20240620,0.6018518518518519,0.047323326159788126,275353,236257,39096,benchmarks/lab_bench,108,108,EzNR3EtjqVPeixC92mEVSZ,2024-09-26T10:50:10-04:00,2024-09-26T10:50:10-04:00,2024-09-26T10:57:46-04:00,2024-09-26T10-50-10-04-00_benchmarks-lab-bench_jzMcR55VoYH92PBZporHve.json,1.3,Claude 3.5 Sonnet,1,,$3.00,$15.00,https://www.anthropic.com/pricing#anthropic-api,"https://docs.anthropic.com/en/docs/about-claude/models, https://github.com/anthropics/anthropic-sdk-python/blob/9255609357e71e1f34e71750370e548bb31b6eb6/src/anthropic/types/model.py#L13",2024-09-03
anthropic/claude-3-5-sonnet-20240620,0.6018518518518519,0.047323326159788126,276110,236257,39853,benchmarks/lab_bench,108,108,8nauWXthRKnThqzZ9QZBgy,2024-09-25T23:00:25-04:00,2024-09-25T23:00:25-04:00,2024-09-26T10:05:24-04:00,2024-09-25T23-00-25-04-00_benchmarks-lab-bench_QCe6oAhMGZRaASXhmqP2k4.json,1.31,Claude 3.5 Sonnet,1,,$3.00,$15.00,https://www.anthropic.com/pricing#anthropic-api,"https://docs.anthropic.com/en/docs/about-claude/models, https://github.com/anthropics/anthropic-sdk-python/blob/9255609357e71e1f34e71750370e548bb31b6eb6/src/anthropic/types/model.py#L13",2024-09-03
anthropic/claude-3-5-sonnet-20240620,0.5462962962962963,0.04812917324536823,275363,236257,39106,benchmarks/lab_bench,108,108,aZrYRgQb4HEL7tNunvtr3j,2024-09-26T10:44:09-04:00,2024-09-26T10:44:09-04:00,2024-09-26T10:50:09-04:00,2024-09-26T10-44-09-04-00_benchmarks-lab-bench_PJsbxnJSifxwfwStyJMVjJ.json,1.3,Claude 3.5 Sonnet,1,,$3.00,$15.00,https://www.anthropic.com/pricing#anthropic-api,"https://docs.anthropic.com/en/docs/about-claude/models, https://github.com/anthropics/anthropic-sdk-python/blob/9255609357e71e1f34e71750370e548bb31b6eb6/src/anthropic/types/model.py#L13",2024-09-03
anthropic/claude-3-5-sonnet-20240620,0.5833333333333334,0.04766075165356461,275838,236257,39581,benchmarks/lab_bench,108,108,dSytZLHbjRFEc5766Lgcvi,2024-09-26T10:25:12-04:00,2024-09-26T10:25:12-04:00,2024-09-26T10:31:26-04:00,2024-09-26T10-25-12-04-00_benchmarks-lab-bench_UenA5PTobnPNk63oGoeBWD.json,1.3,Claude 3.5 Sonnet,1,,$3.00,$15.00,https://www.anthropic.com/pricing#anthropic-api,"https://docs.anthropic.com/en/docs/about-claude/models, https://github.com/anthropics/anthropic-sdk-python/blob/9255609357e71e1f34e71750370e548bb31b6eb6/src/anthropic/types/model.py#L13",2024-09-03
anthropic/claude-3-5-sonnet-20240620,0.6481481481481481,0.04616631111801715,275496,236257,39239,benchmarks/lab_bench,108,108,VWUnFcbSBo8jrY5DYpT2n7,2024-09-26T10:38:06-04:00,2024-09-26T10:38:06-04:00,2024-09-26T10:44:08-04:00,2024-09-26T10-38-06-04-00_benchmarks-lab-bench_AJTVSps9hGn3KqSUyis34r.json,1.3,Claude 3.5 Sonnet,1,,$3.00,$15.00,https://www.anthropic.com/pricing#anthropic-api,"https://docs.anthropic.com/en/docs/about-claude/models, https://github.com/anthropics/anthropic-sdk-python/blob/9255609357e71e1f34e71750370e548bb31b6eb6/src/anthropic/types/model.py#L13",2024-09-03
anthropic/claude-3-5-sonnet-20240620,0.6666666666666666,0.04557239513497755,276173,236257,39916,benchmarks/lab_bench,108,108,ALdf5bYdgLqTrni9NoekmJ,2024-09-26T10:31:28-04:00,2024-09-26T10:31:28-04:00,2024-09-26T10:38:05-04:00,2024-09-26T10-31-28-04-00_benchmarks-lab-bench_7aMat9gJTWGNADLr2Cg2Uz.json,1.31,Claude 3.5 Sonnet,1,,$3.00,$15.00,https://www.anthropic.com/pricing#anthropic-api,"https://docs.anthropic.com/en/docs/about-claude/models, https://github.com/anthropics/anthropic-sdk-python/blob/9255609357e71e1f34e71750370e548bb31b6eb6/src/anthropic/types/model.py#L13",2024-09-03
anthropic/claude-3-5-sonnet-20240620,0.5925925925925926,0.04750077341199985,275722,236257,39465,benchmarks/lab_bench,108,108,BWqzdbLx4nzZ8HWaXCiFBH,2024-09-26T10:05:43-04:00,2024-09-26T10:05:43-04:00,2024-09-26T10:13:30-04:00,2024-09-26T10-05-43-04-00_benchmarks-lab-bench_9SqAaw7LTcENux4ngfwhT7.json,1.3,Claude 3.5 Sonnet,1,,$3.00,$15.00,https://www.anthropic.com/pricing#anthropic-api,"https://docs.anthropic.com/en/docs/about-claude/models, https://github.com/anthropics/anthropic-sdk-python/blob/9255609357e71e1f34e71750370e548bb31b6eb6/src/anthropic/types/model.py#L13",2024-09-03
anthropic/claude-3-5-sonnet-20240620,0.5648148148148148,0.04792898170907059,276126,236257,39869,benchmarks/lab_bench,108,108,foDYpKfXzyAtBrNqCuHoFD,2024-09-25T21:16:05-04:00,2024-09-25T21:16:05-04:00,2024-09-25T23:00:24-04:00,2024-09-25T21-16-05-04-00_benchmarks-lab-bench_dS3cMErR2u4Jku56hdyQzu.json,1.31,Claude 3.5 Sonnet,1,,$3.00,$15.00,https://www.anthropic.com/pricing#anthropic-api,"https://docs.anthropic.com/en/docs/about-claude/models, https://github.com/anthropics/anthropic-sdk-python/blob/9255609357e71e1f34e71750370e548bb31b6eb6/src/anthropic/types/model.py#L13",2024-09-03
anthropic/claude-3-5-sonnet-20240620,0.6203703703703703,0.04691521224077745,276080,236257,39823,benchmarks/lab_bench,108,108,mFLQV8jsZvjgwg9Ni2zVNa,2024-09-26T10:13:31-04:00,2024-09-26T10:13:31-04:00,2024-09-26T10:19:19-04:00,2024-09-26T10-13-31-04-00_benchmarks-lab-bench_afHZR7qLS9RbhEDbmkCsxk.json,1.31,Claude 3.5 Sonnet,1,,$3.00,$15.00,https://www.anthropic.com/pricing#anthropic-api,"https://docs.anthropic.com/en/docs/about-claude/models, https://github.com/anthropics/anthropic-sdk-python/blob/9255609357e71e1f34e71750370e548bb31b6eb6/src/anthropic/types/model.py#L13",2024-09-03
together/meta-llama/Meta-Llama-3.1-405B-Instruct-Turbo,0.5092592592592593,0.048328535534370526,241626,203480,38146,benchmarks/lab_bench,108,108,fTmxnpHUcGwD8WtC3ehoHg,2024-09-26T11:56:31-04:00,2024-09-26T11:56:31-04:00,2024-09-26T11:58:36-04:00,2024-09-26T11-56-31-04-00_benchmarks-lab-bench_2QZpFVPDKPcDMstJJ6HgX4.json,1.21,Llama 3.1-405B,1,$5.00,,,https://api.together.xyz/models/meta-llama/Meta-Llama-3.1-405B-Instruct-Turbo,https://api.together.xyz/models/meta-llama/Meta-Llama-3.1-405B-Instruct-Turbo,2024-09-03
together/meta-llama/Meta-Llama-3.1-405B-Instruct-Turbo,0.5648148148148148,0.04792898170907059,242248,203482,38766,benchmarks/lab_bench,108,108,KJfga2N2rAqXfCUbxBAthT,2024-09-26T11:45:36-04:00,2024-09-26T11:45:36-04:00,2024-09-26T11:47:14-04:00,2024-09-26T11-45-36-04-00_benchmarks-lab-bench_T3YSc4S3nBkmDwEemPDHW2.json,1.21,Llama 3.1-405B,1,$5.00,,,https://api.together.xyz/models/meta-llama/Meta-Llama-3.1-405B-Instruct-Turbo,https://api.together.xyz/models/meta-llama/Meta-Llama-3.1-405B-Instruct-Turbo,2024-09-03
together/meta-llama/Meta-Llama-3.1-405B-Instruct-Turbo,0.49074074074074076,0.048328535534370526,242032,203485,38547,benchmarks/lab_bench,108,108,ZyFNhCq2nUXN7LYGDsyhwk,2024-09-26T12:00:18-04:00,2024-09-26T12:00:18-04:00,2024-09-26T12:02:45-04:00,2024-09-26T12-00-18-04-00_benchmarks-lab-bench_S8K554nSibxxtrPeU6EQK2.json,1.21,Llama 3.1-405B,1,$5.00,,,https://api.together.xyz/models/meta-llama/Meta-Llama-3.1-405B-Instruct-Turbo,https://api.together.xyz/models/meta-llama/Meta-Llama-3.1-405B-Instruct-Turbo,2024-09-03
together/meta-llama/Meta-Llama-3.1-405B-Instruct-Turbo,0.5462962962962963,0.04812917324536823,241864,203482,38382,benchmarks/lab_bench,108,108,iUHdgDmjjtXch9xxKk5Gc2,2024-09-26T11:47:15-04:00,2024-09-26T11:47:15-04:00,2024-09-26T11:49:04-04:00,2024-09-26T11-47-15-04-00_benchmarks-lab-bench_ESSoj2ApAngnrsTWnfcm9F.json,1.21,Llama 3.1-405B,1,$5.00,,,https://api.together.xyz/models/meta-llama/Meta-Llama-3.1-405B-Instruct-Turbo,https://api.together.xyz/models/meta-llama/Meta-Llama-3.1-405B-Instruct-Turbo,2024-09-03
together/meta-llama/Meta-Llama-3.1-405B-Instruct-Turbo,0.48148148148148145,0.04830366024635331,242126,203482,38644,benchmarks/lab_bench,108,108,Vu7dYsvSYy4wUq9Psy4Y72,2024-09-26T11:52:27-04:00,2024-09-26T11:52:27-04:00,2024-09-26T11:54:14-04:00,2024-09-26T11-52-27-04-00_benchmarks-lab-bench_kqzwkG3E6gGXM9dqyJ8XxN.json,1.21,Llama 3.1-405B,1,$5.00,,,https://api.together.xyz/models/meta-llama/Meta-Llama-3.1-405B-Instruct-Turbo,https://api.together.xyz/models/meta-llama/Meta-Llama-3.1-405B-Instruct-Turbo,2024-09-03
together/meta-llama/Meta-Llama-3.1-405B-Instruct-Turbo,0.5555555555555556,0.04803752235190188,241829,203485,38344,benchmarks/lab_bench,108,108,SoynfwHVVVqsAEmcXiJweZ,2024-09-26T11:43:24-04:00,2024-09-26T11:43:24-04:00,2024-09-26T11:45:34-04:00,2024-09-26T11-43-24-04-00_benchmarks-lab-bench_fKJrmoU4H5TBCwax2sRbuN.json,1.21,Llama 3.1-405B,1,$5.00,,,https://api.together.xyz/models/meta-llama/Meta-Llama-3.1-405B-Instruct-Turbo,https://api.together.xyz/models/meta-llama/Meta-Llama-3.1-405B-Instruct-Turbo,2024-09-03
together/meta-llama/Meta-Llama-3.1-405B-Instruct-Turbo,0.49074074074074076,0.048328535534370526,241188,203487,37701,benchmarks/lab_bench,108,108,kVoQVAbyhzY7nKnkjsr6kj,2024-09-26T11:58:37-04:00,2024-09-26T11:58:37-04:00,2024-09-26T12:00:16-04:00,2024-09-26T11-58-37-04-00_benchmarks-lab-bench_bNzTjuQK4emEG2atej4bCB.json,1.21,Llama 3.1-405B,1,$5.00,,,https://api.together.xyz/models/meta-llama/Meta-Llama-3.1-405B-Instruct-Turbo,https://api.together.xyz/models/meta-llama/Meta-Llama-3.1-405B-Instruct-Turbo,2024-09-03
together/meta-llama/Meta-Llama-3.1-405B-Instruct-Turbo,0.5092592592592593,0.048328535534370526,241920,203484,38436,benchmarks/lab_bench,108,108,86FDvpu5spLCMy9bqoHimc,2024-09-26T11:50:45-04:00,2024-09-26T11:50:45-04:00,2024-09-26T11:52:26-04:00,2024-09-26T11-50-45-04-00_benchmarks-lab-bench_RnesC92TBi6t2PbZttxYPm.json,1.21,Llama 3.1-405B,1,$5.00,,,https://api.together.xyz/models/meta-llama/Meta-Llama-3.1-405B-Instruct-Turbo,https://api.together.xyz/models/meta-llama/Meta-Llama-3.1-405B-Instruct-Turbo,2024-09-03
together/meta-llama/Meta-Llama-3.1-405B-Instruct-Turbo,0.5462962962962963,0.04812917324536823,242270,203479,38791,benchmarks/lab_bench,108,108,diwLAG8Y5754SYaE6jKD8B,2024-09-26T11:49:05-04:00,2024-09-26T11:49:05-04:00,2024-09-26T11:50:44-04:00,2024-09-26T11-49-05-04-00_benchmarks-lab-bench_9gXyT3Ya2X3hDvhxuT8niq.json,1.21,Llama 3.1-405B,1,$5.00,,,https://api.together.xyz/models/meta-llama/Meta-Llama-3.1-405B-Instruct-Turbo,https://api.together.xyz/models/meta-llama/Meta-Llama-3.1-405B-Instruct-Turbo,2024-09-03
together/meta-llama/Meta-Llama-3.1-405B-Instruct-Turbo,0.5,0.04833682445228318,241612,203479,38133,benchmarks/lab_bench,108,108,FKs4YM3PjtPntsofGUABPt,2024-09-26T11:54:16-04:00,2024-09-26T11:54:16-04:00,2024-09-26T11:56:30-04:00,2024-09-26T11-54-16-04-00_benchmarks-lab-bench_4kyHEBm8XKSBKg2tRwA6dP.json,1.21,Llama 3.1-405B,1,$5.00,,,https://api.together.xyz/models/meta-llama/Meta-Llama-3.1-405B-Instruct-Turbo,https://api.together.xyz/models/meta-llama/Meta-Llama-3.1-405B-Instruct-Turbo,2024-09-03
