inspect_model_name,accuracy,stderr,total_tokens,input_tokens,output_tokens,task,dataset_samples,completed_samples,run_id,created,start_time,end_time,filename,estimated_cost,epoch_model_name,biggest_in_class,cost_per_M_tokens,input_cost_per_M_tokens,output_cost_per_M_tokens,cost_source,api_source,last_updated
anthropic/claude-3-5-sonnet-20240620,0.6666666666666666,0.053721530935025345,60323,28831,31492,benchmarks/gpqa,78,78,9Pn6yCNn3t5TsxQZcXVuYk,2024-09-25T15:51:19-04:00,2024-09-25T15:51:19-04:00,2024-09-25T15:55:18-04:00,2024-09-25T15-51-19-04-00_benchmarks-gpqa_bkKhFnTaGUwxc7QKgnr54M.json,0.56,Claude 3.5 Sonnet,1,,$3.00,$15.00,https://www.anthropic.com/pricing#anthropic-api,"https://docs.anthropic.com/en/docs/about-claude/models, https://github.com/anthropics/anthropic-sdk-python/blob/9255609357e71e1f34e71750370e548bb31b6eb6/src/anthropic/types/model.py#L13",2024-09-03
anthropic/claude-3-5-sonnet-20240620,0.5897435897435898,0.05605494615384831,60970,28831,32139,benchmarks/gpqa,78,78,FPp9KBVJYSur9KBNkJM8AL,2024-09-25T16:11:41-04:00,2024-09-25T16:11:41-04:00,2024-09-25T16:15:42-04:00,2024-09-25T16-11-41-04-00_benchmarks-gpqa_L2sii6HkzJnGtNoRKotF3E.json,0.57,Claude 3.5 Sonnet,1,,$3.00,$15.00,https://www.anthropic.com/pricing#anthropic-api,"https://docs.anthropic.com/en/docs/about-claude/models, https://github.com/anthropics/anthropic-sdk-python/blob/9255609357e71e1f34e71750370e548bb31b6eb6/src/anthropic/types/model.py#L13",2024-09-03
anthropic/claude-3-5-sonnet-20240620,0.6153846153846154,0.055442305396649766,60469,28831,31638,benchmarks/gpqa,78,78,NJP3qEp7Xw7pvsXh7cbBcL,2024-09-25T16:19:40-04:00,2024-09-25T16:19:40-04:00,2024-09-25T16:23:42-04:00,2024-09-25T16-19-40-04-00_benchmarks-gpqa_XBXp2rSX78SAiRv2msakEv.json,0.56,Claude 3.5 Sonnet,1,,$3.00,$15.00,https://www.anthropic.com/pricing#anthropic-api,"https://docs.anthropic.com/en/docs/about-claude/models, https://github.com/anthropics/anthropic-sdk-python/blob/9255609357e71e1f34e71750370e548bb31b6eb6/src/anthropic/types/model.py#L13",2024-09-03
anthropic/claude-3-5-sonnet-20240620,0.6923076923076923,0.052597189135217506,61092,28831,32261,benchmarks/gpqa,78,78,S3U3TmSvgadxgz4vyzSi5d,2024-09-25T15:59:48-04:00,2024-09-25T15:59:48-04:00,2024-09-25T16:03:47-04:00,2024-09-25T15-59-48-04-00_benchmarks-gpqa_BPRVnCmwMduypFjfQASKGa.json,0.57,Claude 3.5 Sonnet,1,,$3.00,$15.00,https://www.anthropic.com/pricing#anthropic-api,"https://docs.anthropic.com/en/docs/about-claude/models, https://github.com/anthropics/anthropic-sdk-python/blob/9255609357e71e1f34e71750370e548bb31b6eb6/src/anthropic/types/model.py#L13",2024-09-03
anthropic/claude-3-5-sonnet-20240620,0.6153846153846154,0.05544230539664977,60632,28831,31801,benchmarks/gpqa,78,78,YcJfsNeAZo25hJWTXRSLbR,2024-09-25T16:23:43-04:00,2024-09-25T16:23:43-04:00,2024-09-25T16:27:41-04:00,2024-09-25T16-23-43-04-00_benchmarks-gpqa_ezMhZYpTHPejLGZ2HAYMVj.json,0.56,Claude 3.5 Sonnet,1,,$3.00,$15.00,https://www.anthropic.com/pricing#anthropic-api,"https://docs.anthropic.com/en/docs/about-claude/models, https://github.com/anthropics/anthropic-sdk-python/blob/9255609357e71e1f34e71750370e548bb31b6eb6/src/anthropic/types/model.py#L13",2024-09-03
anthropic/claude-3-5-sonnet-20240620,0.6153846153846154,0.05544230539664977,60550,28831,31719,benchmarks/gpqa,78,78,doC2efEZ5EL36DRUJCr5zu,2024-09-25T16:07:44-04:00,2024-09-25T16:07:44-04:00,2024-09-25T16:11:40-04:00,2024-09-25T16-07-44-04-00_benchmarks-gpqa_CowDeZ6mekfaHQro7ykRJe.json,0.56,Claude 3.5 Sonnet,1,,$3.00,$15.00,https://www.anthropic.com/pricing#anthropic-api,"https://docs.anthropic.com/en/docs/about-claude/models, https://github.com/anthropics/anthropic-sdk-python/blob/9255609357e71e1f34e71750370e548bb31b6eb6/src/anthropic/types/model.py#L13",2024-09-03
anthropic/claude-3-5-sonnet-20240620,0.6794871794871795,0.053182405107174285,60495,28831,31664,benchmarks/gpqa,78,78,7SCyo2XnTSbRidzrr2SKCL,2024-09-25T16:27:41-04:00,2024-09-25T16:27:41-04:00,2024-09-25T16:31:44-04:00,2024-09-25T16-27-41-04-00_benchmarks-gpqa_ekDcUPkze7JHZtsQvKQ648.json,0.56,Claude 3.5 Sonnet,1,,$3.00,$15.00,https://www.anthropic.com/pricing#anthropic-api,"https://docs.anthropic.com/en/docs/about-claude/models, https://github.com/anthropics/anthropic-sdk-python/blob/9255609357e71e1f34e71750370e548bb31b6eb6/src/anthropic/types/model.py#L13",2024-09-03
anthropic/claude-3-5-sonnet-20240620,0.5769230769230769,0.05630192728549229,60425,28831,31594,benchmarks/gpqa,78,78,7XUs3irS8HJpvxBK3xkADg,2024-09-25T16:03:48-04:00,2024-09-25T16:03:48-04:00,2024-09-25T16:07:43-04:00,2024-09-25T16-03-48-04-00_benchmarks-gpqa_8PKKPbtZnFq9HHurJXGiKB.json,0.56,Claude 3.5 Sonnet,1,,$3.00,$15.00,https://www.anthropic.com/pricing#anthropic-api,"https://docs.anthropic.com/en/docs/about-claude/models, https://github.com/anthropics/anthropic-sdk-python/blob/9255609357e71e1f34e71750370e548bb31b6eb6/src/anthropic/types/model.py#L13",2024-09-03
together/meta-llama/Meta-Llama-3.1-405B-Instruct-Turbo,0.5769230769230769,0.05630192728549229,65912,27670,38242,benchmarks/gpqa,78,78,jZ3cHmMY6HRDBhk4aza2NY,2024-09-25T20:30:10-04:00,2024-09-25T20:30:10-04:00,2024-09-25T20:31:23-04:00,2024-09-25T20-30-10-04-00_benchmarks-gpqa_CUoTzBxYAqLm5VCioJJsy3.json,0.33,Llama 3.1-405B,1,$5.00,,,https://api.together.xyz/models/meta-llama/Meta-Llama-3.1-405B-Instruct-Turbo,https://api.together.xyz/models/meta-llama/Meta-Llama-3.1-405B-Instruct-Turbo,2024-09-03
together/meta-llama/Meta-Llama-3.1-405B-Instruct-Turbo,0.5897435897435898,0.05605494615384831,68575,27675,40900,benchmarks/gpqa,78,78,AZ9n3WTEADWYTAMg5M7L75,2024-09-25T20:28:51-04:00,2024-09-25T20:28:51-04:00,2024-09-25T20:30:09-04:00,2024-09-25T20-28-51-04-00_benchmarks-gpqa_VNovjyoZ9zq7otFzAS562m.json,0.34,Llama 3.1-405B,1,$5.00,,,https://api.together.xyz/models/meta-llama/Meta-Llama-3.1-405B-Instruct-Turbo,https://api.together.xyz/models/meta-llama/Meta-Llama-3.1-405B-Instruct-Turbo,2024-09-03
together/meta-llama/Meta-Llama-3.1-405B-Instruct-Turbo,0.6153846153846154,0.05544230539664977,68390,27673,40717,benchmarks/gpqa,78,78,QW26p4f5KAV3GMxytSrkfx,2024-09-25T17:54:55-04:00,2024-09-25T17:54:55-04:00,2024-09-25T20:19:54-04:00,2024-09-25T17-54-55-04-00_benchmarks-gpqa_4Zcv4NbFwGiMoCnknPtyLk.json,0.34,Llama 3.1-405B,1,$5.00,,,https://api.together.xyz/models/meta-llama/Meta-Llama-3.1-405B-Instruct-Turbo,https://api.together.xyz/models/meta-llama/Meta-Llama-3.1-405B-Instruct-Turbo,2024-09-03
together/meta-llama/Meta-Llama-3.1-405B-Instruct-Turbo,0.6410256410256411,0.054666850347592416,68113,27672,40441,benchmarks/gpqa,78,78,CXUyS6xuNdD64yqw2qQe3q,2024-09-25T20:20:33-04:00,2024-09-25T20:20:33-04:00,2024-09-25T20:21:56-04:00,2024-09-25T20-20-33-04-00_benchmarks-gpqa_TokcRpkJ5kNw2HSruCbBdx.json,0.34,Llama 3.1-405B,1,$5.00,,,https://api.together.xyz/models/meta-llama/Meta-Llama-3.1-405B-Instruct-Turbo,https://api.together.xyz/models/meta-llama/Meta-Llama-3.1-405B-Instruct-Turbo,2024-09-03
together/meta-llama/Meta-Llama-3.1-405B-Instruct-Turbo,0.6153846153846154,0.05544230539664977,65769,27671,38098,benchmarks/gpqa,78,78,3xA82ESKkU3LLp3LWFxLRx,2024-09-25T20:31:24-04:00,2024-09-25T20:31:24-04:00,2024-09-25T20:32:37-04:00,2024-09-25T20-31-24-04-00_benchmarks-gpqa_Y68T2wfy2K9D2D9BQgzHQ2.json,0.33,Llama 3.1-405B,1,$5.00,,,https://api.together.xyz/models/meta-llama/Meta-Llama-3.1-405B-Instruct-Turbo,https://api.together.xyz/models/meta-llama/Meta-Llama-3.1-405B-Instruct-Turbo,2024-09-03
together/meta-llama/Meta-Llama-3.1-405B-Instruct-Turbo,0.5897435897435898,0.05605494615384831,66808,27673,39135,benchmarks/gpqa,78,78,ZSvG6HjUwiur4pVLVZDMy5,2024-09-25T20:24:50-04:00,2024-09-25T20:24:50-04:00,2024-09-25T20:26:09-04:00,2024-09-25T20-24-50-04-00_benchmarks-gpqa_nZNvoW2NQUgtZW2EK6oYC4.json,0.33,Llama 3.1-405B,1,$5.00,,,https://api.together.xyz/models/meta-llama/Meta-Llama-3.1-405B-Instruct-Turbo,https://api.together.xyz/models/meta-llama/Meta-Llama-3.1-405B-Instruct-Turbo,2024-09-03
together/meta-llama/Meta-Llama-3.1-405B-Instruct-Turbo,0.5256410256410257,0.056905314133886616,69602,27671,41931,benchmarks/gpqa,78,78,UYEQcqc8jee8xhKHG7kwse,2024-09-25T20:27:30-04:00,2024-09-25T20:27:30-04:00,2024-09-25T20:28:50-04:00,2024-09-25T20-27-30-04-00_benchmarks-gpqa_XN58ENLje2TheBR9QfJUyK.json,0.35,Llama 3.1-405B,1,$5.00,,,https://api.together.xyz/models/meta-llama/Meta-Llama-3.1-405B-Instruct-Turbo,https://api.together.xyz/models/meta-llama/Meta-Llama-3.1-405B-Instruct-Turbo,2024-09-03
together/meta-llama/Meta-Llama-3.1-405B-Instruct-Turbo,0.5512820512820513,0.05667979681019966,68657,27673,40984,benchmarks/gpqa,78,78,KpomurzFyScF6GbNGPw7fc,2024-09-25T20:21:57-04:00,2024-09-25T20:21:57-04:00,2024-09-25T20:23:29-04:00,2024-09-25T20-21-57-04-00_benchmarks-gpqa_WDSA3UYYMgTWAGkucp2C6X.json,0.34,Llama 3.1-405B,1,$5.00,,,https://api.together.xyz/models/meta-llama/Meta-Llama-3.1-405B-Instruct-Turbo,https://api.together.xyz/models/meta-llama/Meta-Llama-3.1-405B-Instruct-Turbo,2024-09-03
together/meta-llama/Meta-Llama-3.1-405B-Instruct-Turbo,0.6410256410256411,0.054666850347592416,66347,27671,38676,benchmarks/gpqa,78,78,85k2kBCgTLURWYmuV3VoSm,2024-09-25T20:26:10-04:00,2024-09-25T20:26:10-04:00,2024-09-25T20:27:30-04:00,2024-09-25T20-26-10-04-00_benchmarks-gpqa_J7xgEAzSKHj8HVPEfCxP4h.json,0.33,Llama 3.1-405B,1,$5.00,,,https://api.together.xyz/models/meta-llama/Meta-Llama-3.1-405B-Instruct-Turbo,https://api.together.xyz/models/meta-llama/Meta-Llama-3.1-405B-Instruct-Turbo,2024-09-03
together/meta-llama/Meta-Llama-3.1-405B-Instruct-Turbo,0.6282051282051282,0.05507532564433873,67288,27676,39612,benchmarks/gpqa,78,78,LjeW8UNpcWcRuFq49GiAH5,2024-09-25T20:23:30-04:00,2024-09-25T20:23:30-04:00,2024-09-25T20:24:49-04:00,2024-09-25T20-23-30-04-00_benchmarks-gpqa_Dk4HZtURWr3eFDnDbwbBmR.json,0.34,Llama 3.1-405B,1,$5.00,,,https://api.together.xyz/models/meta-llama/Meta-Llama-3.1-405B-Instruct-Turbo,https://api.together.xyz/models/meta-llama/Meta-Llama-3.1-405B-Instruct-Turbo,2024-09-03
