inspect_model_name,accuracy,stderr,total_tokens,input_tokens,output_tokens,task,dataset_samples,completed_samples,run_id,created,start_time,end_time,filename,estimated_cost,epoch_model_name,biggest_in_class,cost_per_M_tokens,input_cost_per_M_tokens,output_cost_per_M_tokens,cost_source,api_source,last_updated
google/gemini-1.5-pro,0.5384615384615384,0.05681145737507664,22969,22735,234,benchmarks/gpqa,78,78,NBmz5eC7sAbMScaNWHWN9J,2024-10-01T21:22:22-04:00,2024-10-01T21:22:22-04:00,2024-10-01T21:22:27-04:00,2024-10-01T21-22-22-04-00_benchmarks-gpqa_YQS9NK7v8QLAtGzorEpAAN.json,0.08,Gemini 1.5 Pro,1,,$3.50,$10.50,https://ai.google.dev/pricing,https://ai.google.dev/gemini-api/docs/models/gemini,2024-09-03
google/gemini-1.5-pro,0.6025641025641025,0.055768608782381685,22970,22736,234,benchmarks/gpqa,78,78,HueLpZYumUbNDhq7GQnCUA,2024-10-01T21:22:35-04:00,2024-10-01T21:22:35-04:00,2024-10-01T21:22:40-04:00,2024-10-01T21-22-35-04-00_benchmarks-gpqa_N7i9MMmNXaqwHPcWZyoq8A.json,0.08,Gemini 1.5 Pro,1,,$3.50,$10.50,https://ai.google.dev/pricing,https://ai.google.dev/gemini-api/docs/models/gemini,2024-09-03
google/gemini-1.5-pro,0.5384615384615384,0.05681145737507664,22969,22735,234,benchmarks/gpqa,78,78,9Xg6eWnK2RvUuUzmzUEUqV,2024-10-01T21:23:08-04:00,2024-10-01T21:23:08-04:00,2024-10-01T21:23:14-04:00,2024-10-01T21-23-08-04-00_benchmarks-gpqa_NjpMLe8S2kX2CQPyvc7ebZ.json,0.08,Gemini 1.5 Pro,1,,$3.50,$10.50,https://ai.google.dev/pricing,https://ai.google.dev/gemini-api/docs/models/gemini,2024-09-03
google/gemini-1.5-pro,0.5384615384615384,0.05681145737507664,22972,22738,234,benchmarks/gpqa,78,78,5EtEvdHrjcWqNPt4tKpgWZ,2024-10-01T21:23:03-04:00,2024-10-01T21:23:03-04:00,2024-10-01T21:23:07-04:00,2024-10-01T21-23-03-04-00_benchmarks-gpqa_jUf6ZCfFuNNJCXaUHQ6Cyb.json,0.08,Gemini 1.5 Pro,1,,$3.50,$10.50,https://ai.google.dev/pricing,https://ai.google.dev/gemini-api/docs/models/gemini,2024-09-03
google/gemini-1.5-pro,0.5256410256410257,0.056905314133886616,22970,22736,234,benchmarks/gpqa,78,78,CcefQMfqrNARpfPmEEufqL,2024-10-01T21:22:29-04:00,2024-10-01T21:22:29-04:00,2024-10-01T21:22:34-04:00,2024-10-01T21-22-29-04-00_benchmarks-gpqa_SuiHRYgUmfxWUuQ3h6oraw.json,0.08,Gemini 1.5 Pro,1,,$3.50,$10.50,https://ai.google.dev/pricing,https://ai.google.dev/gemini-api/docs/models/gemini,2024-09-03
google/gemini-1.5-pro,0.5897435897435898,0.05605494615384831,22970,22736,234,benchmarks/gpqa,78,78,WTucCmLrwxQZwgGkUcLEkK,2024-10-01T21:22:42-04:00,2024-10-01T21:22:42-04:00,2024-10-01T21:22:47-04:00,2024-10-01T21-22-42-04-00_benchmarks-gpqa_NbgtV7rgTxrRbzTZACsoq7.json,0.08,Gemini 1.5 Pro,1,,$3.50,$10.50,https://ai.google.dev/pricing,https://ai.google.dev/gemini-api/docs/models/gemini,2024-09-03
google/gemini-1.5-pro,0.5897435897435898,0.05605494615384831,22972,22738,234,benchmarks/gpqa,78,78,EYAvLMpawvoRsEEfZFfxNH,2024-10-01T21:22:50-04:00,2024-10-01T21:22:50-04:00,2024-10-01T21:22:55-04:00,2024-10-01T21-22-50-04-00_benchmarks-gpqa_co7BUfZZKcUf73BJ8RgGCn.json,0.08,Gemini 1.5 Pro,1,,$3.50,$10.50,https://ai.google.dev/pricing,https://ai.google.dev/gemini-api/docs/models/gemini,2024-09-03
google/gemini-1.5-pro,0.5897435897435898,0.05605494615384831,22970,22736,234,benchmarks/gpqa,78,78,L7t6e5V9WghAPrzb3iqeMs,2024-10-01T21:22:56-04:00,2024-10-01T21:22:56-04:00,2024-10-01T21:23:02-04:00,2024-10-01T21-22-56-04-00_benchmarks-gpqa_gnWjtBVYb3k79ubQUAB2f5.json,0.08,Gemini 1.5 Pro,1,,$3.50,$10.50,https://ai.google.dev/pricing,https://ai.google.dev/gemini-api/docs/models/gemini,2024-09-03
google/gemini-1.5-pro,0.5897435897435898,0.05605494615384831,22969,22735,234,benchmarks/gpqa,78,78,7tTnwfeBMeAMN9wh5ztG3d,2024-10-01T21:23:15-04:00,2024-10-01T21:23:15-04:00,2024-10-01T21:23:22-04:00,2024-10-01T21-23-15-04-00_benchmarks-gpqa_NQFCA3p5wD6YX9bHzANdBG.json,0.08,Gemini 1.5 Pro,1,,$3.50,$10.50,https://ai.google.dev/pricing,https://ai.google.dev/gemini-api/docs/models/gemini,2024-09-03
google/gemini-1.5-pro,0.5641025641025641,0.056510068207111776,22971,22737,234,benchmarks/run,78,78,FdnMznhzLJYPjXFdPhNsV3,2024-09-10T11:27:34-04:00,2024-09-10T11:27:34-04:00,2024-09-10T11:27:42-04:00,2024-09-10T11-27-34-04-00_benchmarks-run_iWaJaAyfWjcJScMfVNXNku.json,0.08,Gemini 1.5 Pro,1,,$3.50,$10.50,https://ai.google.dev/pricing,https://ai.google.dev/gemini-api/docs/models/gemini,2024-09-03
anthropic/claude-3-5-sonnet-20240620,0.6666666666666666,0.053721530935025345,27808,27271,537,benchmarks/gpqa,78,78,HMfzsKSrSsnXBLnoHU2gu5,2024-09-26T21:43:22-04:00,2024-09-26T21:43:22-04:00,2024-09-26T21:43:54-04:00,2024-09-26T21-43-22-04-00_benchmarks-gpqa_LHSGCT4d3zB4tzRjhpethR.json,0.09,Claude 3.5 Sonnet,1,,$3.00,$15.00,https://www.anthropic.com/pricing#anthropic-api,"https://docs.anthropic.com/en/docs/about-claude/models, https://github.com/anthropics/anthropic-sdk-python/blob/9255609357e71e1f34e71750370e548bb31b6eb6/src/anthropic/types/model.py#L13",2024-09-03
anthropic/claude-3-5-sonnet-20240620,0.6153846153846154,0.055442305396649766,27811,27271,540,benchmarks/gpqa,78,78,KMosjJdvrXstHKCZbdDyED,2024-09-26T21:40:16-04:00,2024-09-26T21:40:16-04:00,2024-09-26T21:40:44-04:00,2024-09-26T21-40-16-04-00_benchmarks-gpqa_KXVHFjy2UtXYnvrnCeRsnC.json,0.09,Claude 3.5 Sonnet,1,,$3.00,$15.00,https://www.anthropic.com/pricing#anthropic-api,"https://docs.anthropic.com/en/docs/about-claude/models, https://github.com/anthropics/anthropic-sdk-python/blob/9255609357e71e1f34e71750370e548bb31b6eb6/src/anthropic/types/model.py#L13",2024-09-03
anthropic/claude-3-5-sonnet-20240620,0.6410256410256411,0.05466685034759241,27809,27271,538,benchmarks/gpqa,78,78,EL4paVzoThayXY6zaEXbGN,2024-09-26T21:41:15-04:00,2024-09-26T21:41:15-04:00,2024-09-26T21:41:45-04:00,2024-09-26T21-41-15-04-00_benchmarks-gpqa_L4KZQZQLgeF8wZH5sBDyAh.json,0.09,Claude 3.5 Sonnet,1,,$3.00,$15.00,https://www.anthropic.com/pricing#anthropic-api,"https://docs.anthropic.com/en/docs/about-claude/models, https://github.com/anthropics/anthropic-sdk-python/blob/9255609357e71e1f34e71750370e548bb31b6eb6/src/anthropic/types/model.py#L13",2024-09-03
anthropic/claude-3-5-sonnet-20240620,0.6282051282051282,0.05507532564433873,27807,27271,536,benchmarks/gpqa,78,78,7q2zETrBuhhPEwBPXBPaqB,2024-09-26T21:42:17-04:00,2024-09-26T21:42:17-04:00,2024-09-26T21:42:49-04:00,2024-09-26T21-42-17-04-00_benchmarks-gpqa_2o7bJL6vF5689UiGknLdme.json,0.09,Claude 3.5 Sonnet,1,,$3.00,$15.00,https://www.anthropic.com/pricing#anthropic-api,"https://docs.anthropic.com/en/docs/about-claude/models, https://github.com/anthropics/anthropic-sdk-python/blob/9255609357e71e1f34e71750370e548bb31b6eb6/src/anthropic/types/model.py#L13",2024-09-03
anthropic/claude-3-5-sonnet-20240620,0.6282051282051282,0.05507532564433872,27806,27271,535,benchmarks/gpqa,78,78,YcGtVCZGvnmCkWX8qgcMMH,2024-09-26T21:43:55-04:00,2024-09-26T21:43:55-04:00,2024-09-26T21:44:26-04:00,2024-09-26T21-43-55-04-00_benchmarks-gpqa_9TGmYFkniy34pDjTWWLJTR.json,0.09,Claude 3.5 Sonnet,1,,$3.00,$15.00,https://www.anthropic.com/pricing#anthropic-api,"https://docs.anthropic.com/en/docs/about-claude/models, https://github.com/anthropics/anthropic-sdk-python/blob/9255609357e71e1f34e71750370e548bb31b6eb6/src/anthropic/types/model.py#L13",2024-09-03
anthropic/claude-3-5-sonnet-20240620,0.6923076923076923,0.052597189135217506,27806,27271,535,benchmarks/gpqa,78,78,YgCA7dAcM4MPhN9F4gVmHj,2024-09-26T21:44:26-04:00,2024-09-26T21:44:26-04:00,2024-09-26T21:44:55-04:00,2024-09-26T21-44-26-04-00_benchmarks-gpqa_MHKwZEhm7UpnDytiMU2tyP.json,0.09,Claude 3.5 Sonnet,1,,$3.00,$15.00,https://www.anthropic.com/pricing#anthropic-api,"https://docs.anthropic.com/en/docs/about-claude/models, https://github.com/anthropics/anthropic-sdk-python/blob/9255609357e71e1f34e71750370e548bb31b6eb6/src/anthropic/types/model.py#L13",2024-09-03
anthropic/claude-3-5-sonnet-20240620,0.6153846153846154,0.055442305396649766,27804,27271,533,benchmarks/gpqa,78,78,fMUZaZksFdNdRWAaNCpkK4,2024-09-26T21:40:45-04:00,2024-09-26T21:40:45-04:00,2024-09-26T21:41:14-04:00,2024-09-26T21-40-45-04-00_benchmarks-gpqa_U7M6BafD6urMRY4BsBkBqA.json,0.09,Claude 3.5 Sonnet,1,,$3.00,$15.00,https://www.anthropic.com/pricing#anthropic-api,"https://docs.anthropic.com/en/docs/about-claude/models, https://github.com/anthropics/anthropic-sdk-python/blob/9255609357e71e1f34e71750370e548bb31b6eb6/src/anthropic/types/model.py#L13",2024-09-03
anthropic/claude-3-5-sonnet-20240620,0.6666666666666666,0.05372153093502534,27803,27271,532,benchmarks/run,78,78,gemwVhHdnEeSiBif7iqc3X,2024-09-10T11:29:31-04:00,2024-09-10T11:29:31-04:00,2024-09-10T11:30:05-04:00,2024-09-10T11-29-31-04-00_benchmarks-run_cT3APXdpfMudyaVKB6sRUN.json,0.09,Claude 3.5 Sonnet,1,,$3.00,$15.00,https://www.anthropic.com/pricing#anthropic-api,"https://docs.anthropic.com/en/docs/about-claude/models, https://github.com/anthropics/anthropic-sdk-python/blob/9255609357e71e1f34e71750370e548bb31b6eb6/src/anthropic/types/model.py#L13",2024-09-03
anthropic/claude-3-5-sonnet-20240620,0.6410256410256411,0.05466685034759241,27806,27271,535,benchmarks/gpqa,78,78,doPf7jY3DC4JVjXVYgNaaw,2024-09-26T21:42:50-04:00,2024-09-26T21:42:50-04:00,2024-09-26T21:43:22-04:00,2024-09-26T21-42-50-04-00_benchmarks-gpqa_C79a4wSeVoA33yuJaZVxWd.json,0.09,Claude 3.5 Sonnet,1,,$3.00,$15.00,https://www.anthropic.com/pricing#anthropic-api,"https://docs.anthropic.com/en/docs/about-claude/models, https://github.com/anthropics/anthropic-sdk-python/blob/9255609357e71e1f34e71750370e548bb31b6eb6/src/anthropic/types/model.py#L13",2024-09-03
anthropic/claude-3-5-sonnet-20240620,0.6153846153846154,0.055442305396649766,27807,27271,536,benchmarks/gpqa,78,78,fLSarGCrLZvRrHND8uAfxG,2024-09-26T21:41:46-04:00,2024-09-26T21:41:46-04:00,2024-09-26T21:42:16-04:00,2024-09-26T21-41-46-04-00_benchmarks-gpqa_9U4BvkLung4pHTP7qQfYJU.json,0.09,Claude 3.5 Sonnet,1,,$3.00,$15.00,https://www.anthropic.com/pricing#anthropic-api,"https://docs.anthropic.com/en/docs/about-claude/models, https://github.com/anthropics/anthropic-sdk-python/blob/9255609357e71e1f34e71750370e548bb31b6eb6/src/anthropic/types/model.py#L13",2024-09-03
together/meta-llama/Meta-Llama-3.1-405B-Instruct-Turbo,0.6410256410256411,0.054666850347592416,32822,26347,6475,benchmarks/run,78,78,6ffq3S4McZbnDRdwDhqHgQ,2024-09-10T12:49:32-04:00,2024-09-10T12:49:32-04:00,2024-09-10T13:30:18-04:00,2024-09-10T12-49-32-04-00_benchmarks-run_ndP7MFnYoL6KXdZpp5ty6q.json,0.16,Llama 3.1-405B,1,$5.00,,,https://api.together.xyz/models/meta-llama/Meta-Llama-3.1-405B-Instruct-Turbo,https://api.together.xyz/models/meta-llama/Meta-Llama-3.1-405B-Instruct-Turbo,2024-09-03
together/meta-llama/Meta-Llama-3.1-405B-Instruct-Turbo,0.6282051282051282,0.05507532564433873,32213,26343,5870,benchmarks/gpqa,78,78,9HhPrsRgKdFDZ4FS5aKwFU,2024-09-26T21:48:13-04:00,2024-09-26T21:48:13-04:00,2024-09-26T21:48:46-04:00,2024-09-26T21-48-13-04-00_benchmarks-gpqa_NFHPerwzanPVgidcMm7taC.json,0.16,Llama 3.1-405B,1,$5.00,,,https://api.together.xyz/models/meta-llama/Meta-Llama-3.1-405B-Instruct-Turbo,https://api.together.xyz/models/meta-llama/Meta-Llama-3.1-405B-Instruct-Turbo,2024-09-03
together/meta-llama/Meta-Llama-3.1-405B-Instruct-Turbo,0.6666666666666666,0.05372153093502534,31866,26345,5521,benchmarks/gpqa,78,78,Ec8hCaptvqe2cHYdZfUR62,2024-09-26T21:49:25-04:00,2024-09-26T21:49:25-04:00,2024-09-26T21:50:05-04:00,2024-09-26T21-49-25-04-00_benchmarks-gpqa_kL3xhch6GTkwW7KcaN9btH.json,0.16,Llama 3.1-405B,1,$5.00,,,https://api.together.xyz/models/meta-llama/Meta-Llama-3.1-405B-Instruct-Turbo,https://api.together.xyz/models/meta-llama/Meta-Llama-3.1-405B-Instruct-Turbo,2024-09-03
together/meta-llama/Meta-Llama-3.1-405B-Instruct-Turbo,0.6794871794871795,0.053182405107174285,31746,26344,5402,benchmarks/gpqa,78,78,TbwKPx2yfHZZ74czsAX6oX,2024-09-26T21:46:31-04:00,2024-09-26T21:46:31-04:00,2024-09-26T21:47:03-04:00,2024-09-26T21-46-31-04-00_benchmarks-gpqa_GwrYipu2zEo34v5gxYCPwz.json,0.16,Llama 3.1-405B,1,$5.00,,,https://api.together.xyz/models/meta-llama/Meta-Llama-3.1-405B-Instruct-Turbo,https://api.together.xyz/models/meta-llama/Meta-Llama-3.1-405B-Instruct-Turbo,2024-09-03
together/meta-llama/Meta-Llama-3.1-405B-Instruct-Turbo,0.717948717948718,0.05128205128205127,33144,26342,6802,benchmarks/gpqa,78,78,g7rhWJK5ZzdRWfLu9NJ52W,2024-09-26T21:48:47-04:00,2024-09-26T21:48:47-04:00,2024-09-26T21:49:24-04:00,2024-09-26T21-48-47-04-00_benchmarks-gpqa_DQYLZh8eUcbZ9yeBDVDjQe.json,0.17,Llama 3.1-405B,1,$5.00,,,https://api.together.xyz/models/meta-llama/Meta-Llama-3.1-405B-Instruct-Turbo,https://api.together.xyz/models/meta-llama/Meta-Llama-3.1-405B-Instruct-Turbo,2024-09-03
together/meta-llama/Meta-Llama-3.1-405B-Instruct-Turbo,0.6794871794871795,0.05318240510717429,32572,26345,6227,benchmarks/gpqa,78,78,YKCSQLBKqntYJvrrnGb9ZW,2024-09-26T21:45:27-04:00,2024-09-26T21:45:27-04:00,2024-09-26T21:46:01-04:00,2024-09-26T21-45-27-04-00_benchmarks-gpqa_YTBXJfvDNgJRZqdAj92AzD.json,0.16,Llama 3.1-405B,1,$5.00,,,https://api.together.xyz/models/meta-llama/Meta-Llama-3.1-405B-Instruct-Turbo,https://api.together.xyz/models/meta-llama/Meta-Llama-3.1-405B-Instruct-Turbo,2024-09-03
together/meta-llama/Meta-Llama-3.1-405B-Instruct-Turbo,0.7051282051282052,0.051964325857549835,31603,26343,5260,benchmarks/gpqa,78,78,UzbJHqgosPkAhG3kDJrEeB,2024-09-26T21:46:02-04:00,2024-09-26T21:46:02-04:00,2024-09-26T21:46:31-04:00,2024-09-26T21-46-02-04-00_benchmarks-gpqa_ZGmFuwccGrW76U7pcGKv8u.json,0.16,Llama 3.1-405B,1,$5.00,,,https://api.together.xyz/models/meta-llama/Meta-Llama-3.1-405B-Instruct-Turbo,https://api.together.xyz/models/meta-llama/Meta-Llama-3.1-405B-Instruct-Turbo,2024-09-03
together/meta-llama/Meta-Llama-3.1-405B-Instruct-Turbo,0.6538461538461539,0.05421594160377286,32542,26343,6199,benchmarks/gpqa,78,78,a5My2y75zM4NS6dueCWiHb,2024-09-26T21:47:03-04:00,2024-09-26T21:47:03-04:00,2024-09-26T21:47:43-04:00,2024-09-26T21-47-03-04-00_benchmarks-gpqa_G3Dz3DnBApuypVYNv6pVZV.json,0.16,Llama 3.1-405B,1,$5.00,,,https://api.together.xyz/models/meta-llama/Meta-Llama-3.1-405B-Instruct-Turbo,https://api.together.xyz/models/meta-llama/Meta-Llama-3.1-405B-Instruct-Turbo,2024-09-03
together/meta-llama/Meta-Llama-3.1-405B-Instruct-Turbo,0.6666666666666666,0.053721530935025345,31670,26344,5326,benchmarks/gpqa,78,78,LFe7x8nEHu7jSTQgtpqFQh,2024-09-26T21:44:56-04:00,2024-09-26T21:44:56-04:00,2024-09-26T21:45:26-04:00,2024-09-26T21-44-56-04-00_benchmarks-gpqa_nt6uasq8xCg9HS26w4dX6g.json,0.16,Llama 3.1-405B,1,$5.00,,,https://api.together.xyz/models/meta-llama/Meta-Llama-3.1-405B-Instruct-Turbo,https://api.together.xyz/models/meta-llama/Meta-Llama-3.1-405B-Instruct-Turbo,2024-09-03
together/meta-llama/Meta-Llama-3.1-405B-Instruct-Turbo,0.6153846153846154,0.05544230539664977,31516,26345,5171,benchmarks/gpqa,78,78,EzxBbPs5PXi8fX3aNoiBfZ,2024-09-26T21:47:43-04:00,2024-09-26T21:47:43-04:00,2024-09-26T21:48:13-04:00,2024-09-26T21-47-43-04-00_benchmarks-gpqa_JTKPSgttv5tVBtpX5ubbEv.json,0.16,Llama 3.1-405B,1,$5.00,,,https://api.together.xyz/models/meta-llama/Meta-Llama-3.1-405B-Instruct-Turbo,https://api.together.xyz/models/meta-llama/Meta-Llama-3.1-405B-Instruct-Turbo,2024-09-03
