inspect_model_name,accuracy,stderr,total_tokens,input_tokens,output_tokens,task,dataset_samples,completed_samples,run_id,created,start_time,end_time,filename,estimated_cost,epoch_model_name,biggest_in_class,cost_per_M_tokens,input_cost_per_M_tokens,output_cost_per_M_tokens,cost_source,api_source,last_updated
google/gemini-1.5-pro,0.68,0.02088234048876172,193597,192097,1500,benchmarks/pubmedqa,500,500,kr7TUpTE88MLk9i22SaBma,2024-10-02T20:37:49-04:00,2024-10-02T20:37:49-04:00,2024-10-02T20:38:22-04:00,2024-10-02T20-37-49-04-00_benchmarks-pubmedqa_27oL7Fxf2Qr4dXsHnyQt95.json,0.69,Gemini 1.5 Pro,1,,$3.50,$10.50,https://ai.google.dev/pricing,https://ai.google.dev/gemini-api/docs/models/gemini,2024-09-03
google/gemini-1.5-pro,0.674,0.020984009562393675,193597,192097,1500,benchmarks/pubmedqa,500,500,UruZNzBWozNqZAKQnywuiK,2024-10-02T20:41:03-04:00,2024-10-02T20:41:03-04:00,2024-10-02T20:41:35-04:00,2024-10-02T20-41-03-04-00_benchmarks-pubmedqa_6R3HDQW4pBS2RMrL2dSSNv.json,0.69,Gemini 1.5 Pro,1,,$3.50,$10.50,https://ai.google.dev/pricing,https://ai.google.dev/gemini-api/docs/models/gemini,2024-09-03
google/gemini-1.5-pro,0.672,0.021017027165175464,193597,192097,1500,benchmarks/pubmedqa,500,500,HQWSSpwWTaoxe9zy6LFgjo,2024-10-02T20:39:27-04:00,2024-10-02T20:39:27-04:00,2024-10-02T20:39:58-04:00,2024-10-02T20-39-27-04-00_benchmarks-pubmedqa_5FFwjTd8xbVyDK9FBxLg32.json,0.69,Gemini 1.5 Pro,1,,$3.50,$10.50,https://ai.google.dev/pricing,https://ai.google.dev/gemini-api/docs/models/gemini,2024-09-03
google/gemini-1.5-pro,0.672,0.021017027165175464,193597,192097,1500,benchmarks/pubmedqa,500,500,4feL7r8ZmMGviFde7UupYn,2024-10-02T20:42:06-04:00,2024-10-02T20:42:06-04:00,2024-10-02T20:42:37-04:00,2024-10-02T20-42-06-04-00_benchmarks-pubmedqa_8ehtx5xgCZYRFtj8hSXdya.json,0.69,Gemini 1.5 Pro,1,,$3.50,$10.50,https://ai.google.dev/pricing,https://ai.google.dev/gemini-api/docs/models/gemini,2024-09-03
google/gemini-1.5-pro,0.664,0.021144791425048808,193597,192097,1500,benchmarks/pubmedqa,500,500,cNdsUSLPnHbptSSeZWfhNa,2024-10-02T20:38:23-04:00,2024-10-02T20:38:23-04:00,2024-10-02T20:38:53-04:00,2024-10-02T20-38-23-04-00_benchmarks-pubmedqa_NhJ83S3nfdabwQgEpRH9xa.json,0.69,Gemini 1.5 Pro,1,,$3.50,$10.50,https://ai.google.dev/pricing,https://ai.google.dev/gemini-api/docs/models/gemini,2024-09-03
google/gemini-1.5-pro,0.668,0.0210817665712228,193597,192097,1500,benchmarks/pubmedqa,500,500,72DMVieFRUGL8aC7FBXkqb,2024-10-02T20:38:53-04:00,2024-10-02T20:38:53-04:00,2024-10-02T20:39:26-04:00,2024-10-02T20-38-53-04-00_benchmarks-pubmedqa_jVZr2gcLZ4R8YEG7LdqFs8.json,0.69,Gemini 1.5 Pro,1,,$3.50,$10.50,https://ai.google.dev/pricing,https://ai.google.dev/gemini-api/docs/models/gemini,2024-09-03
google/gemini-1.5-pro,0.666,0.021113492347743807,193597,192097,1500,benchmarks/pubmedqa,500,500,P7KUEBcX8T9xQjhHyktGHa,2024-10-02T20:40:33-04:00,2024-10-02T20:40:33-04:00,2024-10-02T20:41:02-04:00,2024-10-02T20-40-33-04-00_benchmarks-pubmedqa_5pcpNWSmpXuxwwHbTQUb7Q.json,0.69,Gemini 1.5 Pro,1,,$3.50,$10.50,https://ai.google.dev/pricing,https://ai.google.dev/gemini-api/docs/models/gemini,2024-09-03
google/gemini-1.5-pro,0.666,0.021113492347743807,193597,192097,1500,benchmarks/pubmedqa,500,500,oXY4z84m7xbnyrrwoH9KRW,2024-10-02T20:39:59-04:00,2024-10-02T20:39:59-04:00,2024-10-02T20:40:31-04:00,2024-10-02T20-39-59-04-00_benchmarks-pubmedqa_Yt48eMKp3wMM4y2vpNAW3e.json,0.69,Gemini 1.5 Pro,1,,$3.50,$10.50,https://ai.google.dev/pricing,https://ai.google.dev/gemini-api/docs/models/gemini,2024-09-03
google/gemini-1.5-pro,0.664,0.021144791425048808,193597,192097,1500,benchmarks/pubmedqa,500,500,LbNuWDrtoGhXY592PEhXQh,2024-10-02T20:41:36-04:00,2024-10-02T20:41:36-04:00,2024-10-02T20:42:05-04:00,2024-10-02T20-41-36-04-00_benchmarks-pubmedqa_4UKvnFqaFwArfYbrvhcdgP.json,0.69,Gemini 1.5 Pro,1,,$3.50,$10.50,https://ai.google.dev/pricing,https://ai.google.dev/gemini-api/docs/models/gemini,2024-09-03
google/gemini-1.5-pro,0.662,0.021175665695209452,193597,192097,1500,benchmarks/pubmedqa,500,500,nRkJEFvdEqbcsaLWJHPhBE,2024-09-19T16:55:44-04:00,2024-09-19T16:55:44-04:00,2024-09-19T16:57:00-04:00,2024-09-19T16-55-44-04-00_benchmarks-pubmedqa_Kof4YaR2DZ9rZuxXMfonxo.json,0.69,Gemini 1.5 Pro,1,,$3.50,$10.50,https://ai.google.dev/pricing,https://ai.google.dev/gemini-api/docs/models/gemini,2024-09-03
anthropic/claude-3-5-sonnet-20240620,0.72,0.020099950647503192,216827,213336,3491,benchmarks/pubmedqa,500,500,NaXxHyad4EVcxgg6MwUMS9,2024-10-02T21:01:05-04:00,2024-10-02T21:01:05-04:00,2024-10-02T21:04:30-04:00,2024-10-02T21-01-05-04-00_benchmarks-pubmedqa_jmVbBsZ3mx7QKQvrfJCLWC.json,0.69,Claude 3.5 Sonnet,1,,$3.00,$15.00,https://www.anthropic.com/pricing#anthropic-api,"https://docs.anthropic.com/en/docs/about-claude/models, https://github.com/anthropics/anthropic-sdk-python/blob/9255609357e71e1f34e71750370e548bb31b6eb6/src/anthropic/types/model.py#L13",2024-09-03
anthropic/claude-3-5-sonnet-20240620,0.718,0.020143572847290726,216827,213336,3491,benchmarks/pubmedqa,500,500,3yjpn7tLf6X5nHWCVYUgFD,2024-10-02T21:08:12-04:00,2024-10-02T21:08:12-04:00,2024-10-02T21:11:50-04:00,2024-10-02T21-08-12-04-00_benchmarks-pubmedqa_HQeSAFR4xojpdHf5p79wno.json,0.69,Claude 3.5 Sonnet,1,,$3.00,$15.00,https://www.anthropic.com/pricing#anthropic-api,"https://docs.anthropic.com/en/docs/about-claude/models, https://github.com/anthropics/anthropic-sdk-python/blob/9255609357e71e1f34e71750370e548bb31b6eb6/src/anthropic/types/model.py#L13",2024-09-03
anthropic/claude-3-5-sonnet-20240620,0.714,0.02022934632917761,216827,213336,3491,benchmarks/pubmedqa,500,500,XnQNdDbZ9dwJY6LzPAokTu,2024-10-02T20:46:18-04:00,2024-10-02T20:46:18-04:00,2024-10-02T20:49:59-04:00,2024-10-02T20-46-18-04-00_benchmarks-pubmedqa_EC96J9fCbApaWWe2AeSez3.json,0.69,Claude 3.5 Sonnet,1,,$3.00,$15.00,https://www.anthropic.com/pricing#anthropic-api,"https://docs.anthropic.com/en/docs/about-claude/models, https://github.com/anthropics/anthropic-sdk-python/blob/9255609357e71e1f34e71750370e548bb31b6eb6/src/anthropic/types/model.py#L13",2024-09-03
anthropic/claude-3-5-sonnet-20240620,0.71,0.020313179231745138,216826,213336,3490,benchmarks/pubmedqa,500,500,XczsisXmnXb2UUtnxHgsmS,2024-10-02T20:57:17-04:00,2024-10-02T20:57:17-04:00,2024-10-02T21:01:01-04:00,2024-10-02T20-57-17-04-00_benchmarks-pubmedqa_o3NGYZBsjJkXmKTJyNwggc.json,0.69,Claude 3.5 Sonnet,1,,$3.00,$15.00,https://www.anthropic.com/pricing#anthropic-api,"https://docs.anthropic.com/en/docs/about-claude/models, https://github.com/anthropics/anthropic-sdk-python/blob/9255609357e71e1f34e71750370e548bb31b6eb6/src/anthropic/types/model.py#L13",2024-09-03
anthropic/claude-3-5-sonnet-20240620,0.714,0.02022934632917761,216827,213336,3491,benchmarks/pubmedqa,500,500,HEkiNwAjvBbTweGWPEi9tu,2024-10-02T21:11:51-04:00,2024-10-02T21:11:51-04:00,2024-10-02T21:15:28-04:00,2024-10-02T21-11-51-04-00_benchmarks-pubmedqa_aFRPtSWo5R29cJmZKCqput.json,0.69,Claude 3.5 Sonnet,1,,$3.00,$15.00,https://www.anthropic.com/pricing#anthropic-api,"https://docs.anthropic.com/en/docs/about-claude/models, https://github.com/anthropics/anthropic-sdk-python/blob/9255609357e71e1f34e71750370e548bb31b6eb6/src/anthropic/types/model.py#L13",2024-09-03
anthropic/claude-3-5-sonnet-20240620,0.718,0.020143572847290726,216823,213336,3487,benchmarks/pubmedqa,500,500,fLptMZktkiAEAjci4KDqds,2024-10-02T20:50:00-04:00,2024-10-02T20:50:00-04:00,2024-10-02T20:53:38-04:00,2024-10-02T20-50-00-04-00_benchmarks-pubmedqa_kL6sg3UKjVTdXVNTTfRRWK.json,0.69,Claude 3.5 Sonnet,1,,$3.00,$15.00,https://www.anthropic.com/pricing#anthropic-api,"https://docs.anthropic.com/en/docs/about-claude/models, https://github.com/anthropics/anthropic-sdk-python/blob/9255609357e71e1f34e71750370e548bb31b6eb6/src/anthropic/types/model.py#L13",2024-09-03
anthropic/claude-3-5-sonnet-20240620,0.714,0.02022934632917761,216827,213336,3491,benchmarks/pubmedqa,500,500,R5qqvDKMDCn8Uu3v6FZkJM,2024-10-02T21:15:29-04:00,2024-10-02T21:15:29-04:00,2024-10-02T21:19:07-04:00,2024-10-02T21-15-29-04-00_benchmarks-pubmedqa_D8Vsjkois4btRgKCxNLkkb.json,0.69,Claude 3.5 Sonnet,1,,$3.00,$15.00,https://www.anthropic.com/pricing#anthropic-api,"https://docs.anthropic.com/en/docs/about-claude/models, https://github.com/anthropics/anthropic-sdk-python/blob/9255609357e71e1f34e71750370e548bb31b6eb6/src/anthropic/types/model.py#L13",2024-09-03
anthropic/claude-3-5-sonnet-20240620,0.72,0.020099950647503192,216824,213336,3488,benchmarks/pubmedqa,500,500,B52DQUtxBfuntemNnAANkj,2024-10-02T21:04:31-04:00,2024-10-02T21:04:31-04:00,2024-10-02T21:08:08-04:00,2024-10-02T21-04-31-04-00_benchmarks-pubmedqa_3FqFRgRpQp9KBFHvymq4X4.json,0.69,Claude 3.5 Sonnet,1,,$3.00,$15.00,https://www.anthropic.com/pricing#anthropic-api,"https://docs.anthropic.com/en/docs/about-claude/models, https://github.com/anthropics/anthropic-sdk-python/blob/9255609357e71e1f34e71750370e548bb31b6eb6/src/anthropic/types/model.py#L13",2024-09-03
anthropic/claude-3-5-sonnet-20240620,0.72,0.020099950647503192,216821,213336,3485,benchmarks/pubmedqa,500,500,kaDqq5k7DiasDGvUcJnzjB,2024-10-02T20:53:39-04:00,2024-10-02T20:53:39-04:00,2024-10-02T20:57:13-04:00,2024-10-02T20-53-39-04-00_benchmarks-pubmedqa_DEHdpmgnpA43PVc8ZdM9Km.json,0.69,Claude 3.5 Sonnet,1,,$3.00,$15.00,https://www.anthropic.com/pricing#anthropic-api,"https://docs.anthropic.com/en/docs/about-claude/models, https://github.com/anthropics/anthropic-sdk-python/blob/9255609357e71e1f34e71750370e548bb31b6eb6/src/anthropic/types/model.py#L13",2024-09-03
anthropic/claude-3-5-sonnet-20240620,0.708,0.020354375480530096,216825,213336,3489,benchmarks/pubmedqa,500,500,AUVsstLdbgjcqsyhd4CKJ8,2024-09-19T17:06:24-04:00,2024-09-19T17:06:24-04:00,2024-09-19T17:10:09-04:00,2024-09-19T17-06-24-04-00_benchmarks-pubmedqa_iZrG3TY53Wq4q349B3Hsj9.json,0.69,Claude 3.5 Sonnet,1,,$3.00,$15.00,https://www.anthropic.com/pricing#anthropic-api,"https://docs.anthropic.com/en/docs/about-claude/models, https://github.com/anthropics/anthropic-sdk-python/blob/9255609357e71e1f34e71750370e548bb31b6eb6/src/anthropic/types/model.py#L13",2024-09-03
together/meta-llama/Meta-Llama-3.1-405B-Instruct-Turbo,0.808,0.017632180454361008,208816,206316,2500,benchmarks/pubmedqa,500,500,5BBgCgjKWG9YYXGDfLs6kh,2024-10-02T21:22:02-04:00,2024-10-02T21:22:02-04:00,2024-10-02T21:22:59-04:00,2024-10-02T21-22-02-04-00_benchmarks-pubmedqa_4DEmtNviEnkRDvmK5aJwVL.json,1.04,Llama 3.1-405B,1,$5.00,,,https://api.together.xyz/models/meta-llama/Meta-Llama-3.1-405B-Instruct-Turbo,https://api.together.xyz/models/meta-llama/Meta-Llama-3.1-405B-Instruct-Turbo,2024-09-03
together/meta-llama/Meta-Llama-3.1-405B-Instruct-Turbo,0.81,0.01756180041075899,208816,206316,2500,benchmarks/pubmedqa,500,500,VdLW9gfaEGN2QkpFggHyL7,2024-10-02T21:25:57-04:00,2024-10-02T21:25:57-04:00,2024-10-02T21:26:56-04:00,2024-10-02T21-25-57-04-00_benchmarks-pubmedqa_cj9YYyVYAvWEo68MYMb49h.json,1.04,Llama 3.1-405B,1,$5.00,,,https://api.together.xyz/models/meta-llama/Meta-Llama-3.1-405B-Instruct-Turbo,https://api.together.xyz/models/meta-llama/Meta-Llama-3.1-405B-Instruct-Turbo,2024-09-03
together/meta-llama/Meta-Llama-3.1-405B-Instruct-Turbo,0.81,0.01756180041075899,208816,206316,2500,benchmarks/pubmedqa,500,500,U4gwgRM4C28Qfoya7qzmDA,2024-10-02T21:21:05-04:00,2024-10-02T21:21:05-04:00,2024-10-02T21:22:01-04:00,2024-10-02T21-21-05-04-00_benchmarks-pubmedqa_aqNTLPxjmTZiMeaK7GGyHM.json,1.04,Llama 3.1-405B,1,$5.00,,,https://api.together.xyz/models/meta-llama/Meta-Llama-3.1-405B-Instruct-Turbo,https://api.together.xyz/models/meta-llama/Meta-Llama-3.1-405B-Instruct-Turbo,2024-09-03
together/meta-llama/Meta-Llama-3.1-405B-Instruct-Turbo,0.808,0.017632180454361008,208816,206316,2500,benchmarks/pubmedqa,500,500,9MYvHftYtGXnnfW3Mv9Fzj,2024-10-02T21:23:04-04:00,2024-10-02T21:23:04-04:00,2024-10-02T21:23:59-04:00,2024-10-02T21-23-04-04-00_benchmarks-pubmedqa_bvxmVgwGTTqmMTVCqF5fCb.json,1.04,Llama 3.1-405B,1,$5.00,,,https://api.together.xyz/models/meta-llama/Meta-Llama-3.1-405B-Instruct-Turbo,https://api.together.xyz/models/meta-llama/Meta-Llama-3.1-405B-Instruct-Turbo,2024-09-03
together/meta-llama/Meta-Llama-3.1-405B-Instruct-Turbo,0.81,0.01756180041075899,208816,206316,2500,benchmarks/pubmedqa,500,500,ETCHVEK7dQNukipyndtm9E,2024-10-02T21:27:00-04:00,2024-10-02T21:27:00-04:00,2024-10-02T21:27:54-04:00,2024-10-02T21-27-00-04-00_benchmarks-pubmedqa_MafexRisoUQgAFsraXmfPo.json,1.04,Llama 3.1-405B,1,$5.00,,,https://api.together.xyz/models/meta-llama/Meta-Llama-3.1-405B-Instruct-Turbo,https://api.together.xyz/models/meta-llama/Meta-Llama-3.1-405B-Instruct-Turbo,2024-09-03
together/meta-llama/Meta-Llama-3.1-405B-Instruct-Turbo,0.81,0.01756180041075899,208816,206316,2500,benchmarks/pubmedqa,500,500,f66ACSbEeSH5rGuotA5Kyh,2024-09-19T17:25:48-04:00,2024-09-19T17:25:48-04:00,2024-09-19T17:26:42-04:00,2024-09-19T17-25-48-04-00_benchmarks-pubmedqa_hbJpyTAatnfxPaKwLoJtcq.json,1.04,Llama 3.1-405B,1,$5.00,,,https://api.together.xyz/models/meta-llama/Meta-Llama-3.1-405B-Instruct-Turbo,https://api.together.xyz/models/meta-llama/Meta-Llama-3.1-405B-Instruct-Turbo,2024-09-03
together/meta-llama/Meta-Llama-3.1-405B-Instruct-Turbo,0.81,0.01756180041075899,208816,206316,2500,benchmarks/pubmedqa,500,500,VzH8CVp7HsdtLfWxS44LDW,2024-10-02T21:19:08-04:00,2024-10-02T21:19:08-04:00,2024-10-02T21:20:03-04:00,2024-10-02T21-19-08-04-00_benchmarks-pubmedqa_ncfBNfXprYgPtxMgUNqVZJ.json,1.04,Llama 3.1-405B,1,$5.00,,,https://api.together.xyz/models/meta-llama/Meta-Llama-3.1-405B-Instruct-Turbo,https://api.together.xyz/models/meta-llama/Meta-Llama-3.1-405B-Instruct-Turbo,2024-09-03
together/meta-llama/Meta-Llama-3.1-405B-Instruct-Turbo,0.808,0.017632180454361008,208816,206316,2500,benchmarks/pubmedqa,500,500,SxufNU2pKS9ixEXvwxtHDd,2024-10-02T21:24:57-04:00,2024-10-02T21:24:57-04:00,2024-10-02T21:25:56-04:00,2024-10-02T21-24-57-04-00_benchmarks-pubmedqa_ev3JSeNxwC8Jb7MBtMs4cs.json,1.04,Llama 3.1-405B,1,$5.00,,,https://api.together.xyz/models/meta-llama/Meta-Llama-3.1-405B-Instruct-Turbo,https://api.together.xyz/models/meta-llama/Meta-Llama-3.1-405B-Instruct-Turbo,2024-09-03
together/meta-llama/Meta-Llama-3.1-405B-Instruct-Turbo,0.81,0.01756180041075899,208816,206316,2500,benchmarks/pubmedqa,500,500,FpD9rQfstbaDjb5P8pybgo,2024-10-02T21:24:00-04:00,2024-10-02T21:24:00-04:00,2024-10-02T21:24:56-04:00,2024-10-02T21-24-00-04-00_benchmarks-pubmedqa_VrCDTJsYJsBMEin7ppL64b.json,1.04,Llama 3.1-405B,1,$5.00,,,https://api.together.xyz/models/meta-llama/Meta-Llama-3.1-405B-Instruct-Turbo,https://api.together.xyz/models/meta-llama/Meta-Llama-3.1-405B-Instruct-Turbo,2024-09-03
together/meta-llama/Meta-Llama-3.1-405B-Instruct-Turbo,0.81,0.01756180041075899,208816,206316,2500,benchmarks/pubmedqa,500,500,WMXHy7QkrzhTRnACU8Y7C6,2024-10-02T21:20:04-04:00,2024-10-02T21:20:04-04:00,2024-10-02T21:21:04-04:00,2024-10-02T21-20-04-04-00_benchmarks-pubmedqa_A397SQY7bngDY9cG6VFTMv.json,1.04,Llama 3.1-405B,1,$5.00,,,https://api.together.xyz/models/meta-llama/Meta-Llama-3.1-405B-Instruct-Turbo,https://api.together.xyz/models/meta-llama/Meta-Llama-3.1-405B-Instruct-Turbo,2024-09-03
